gpoi_type,lit_type,n,n_pois,thres_m,lit_per_poi,all_lit,lit_pc
all,bag,3951,1420,50,2.78,178557,2.2
all,energydrink,3793,1420,50,2.67,178557,2.1
all,beer,2982,1420,50,2.1,178557,1.7
all,aluminum,1569,1420,50,1.1,178557,0.9
all,knetterbal,2226,1420,50,1.57,178557,1.2
all,redbull,1933,1420,50,1.36,178557,1.1
all,cup,1748,1420,50,1.23,178557,1
all,mcdonalds,3282,1420,50,2.31,178557,1.8
all,drink,570,1420,50,0.4,178557,0.3
all,antaflu,2235,1420,50,1.57,178557,1.3
bakery,all,4298,27,50,159.19,178557,2.4
bakery,plastic,2037,27,50,75.44,178557,1.1
bakery,can,354,27,50,13.11,178557,0.2
bakery,wrapper,548,27,50,20.3,178557,0.3
bakery,paper,567,27,50,21,178557,0.3
bakery,metal,326,27,50,12.07,178557,0.2
bakery,cigarette,373,27,50,13.81,178557,0.2
bakery,bottle,151,27,50,5.59,178557,0.1
bakery,candy,296,27,50,10.96,178557,0.2
bakery,piece,449,27,50,16.63,178557,0.3
bakery,firework,449,27,50,16.63,178557,0.3
bakery,bag,166,27,50,6.15,178557,0.1
bakery,energydrink,146,27,50,5.41,178557,0.1
bakery,beer,88,27,50,3.26,178557,0
bakery,aluminum,94,27,50,3.48,178557,0.1
bakery,knetterbal,382,27,50,14.15,178557,0.2
bakery,redbull,87,27,50,3.22,178557,0
bakery,cup,78,27,50,2.89,178557,0
bakery,mcdonalds,62,27,50,2.3,178557,0
bakery,drink,35,27,50,1.3,178557,0
bakery,antaflu,144,27,50,5.33,178557,0.1
bar,all,6149,23,50,267.35,178557,3.4
bar,plastic,2630,23,50,114.35,178557,1.5
bar,can,862,23,50,37.48,178557,0.5
bar,wrapper,783,23,50,34.04,178557,0.4
bar,paper,862,23,50,37.48,178557,0.5
bar,metal,833,23,50,36.22,178557,0.5
bar,cigarette,300,23,50,13.04,178557,0.2
bar,bottle,363,23,50,15.78,178557,0.2
bar,candy,429,23,50,18.65,178557,0.2
bar,piece,949,23,50,41.26,178557,0.5
bar,firework,150,23,50,6.52,178557,0.1
bar,bag,219,23,50,9.52,178557,0.1
bar,energydrink,383,23,50,16.65,178557,0.2
bar,beer,273,23,50,11.87,178557,0.2
bar,aluminum,128,23,50,5.57,178557,0.1
bar,knetterbal,148,23,50,6.43,178557,0.1
bar,redbull,199,23,50,8.65,178557,0.1
bar,cup,150,23,50,6.52,178557,0.1
bar,mcdonalds,102,23,50,4.43,178557,0.1
bar,drink,39,23,50,1.7,178557,0
bar,antaflu,151,23,50,6.57,178557,0.1
beauty_salon,all,450,4,50,112.5,178557,0.3
beauty_salon,plastic,203,4,50,50.75,178557,0.1
beauty_salon,can,48,4,50,12,178557,0
beauty_salon,wrapper,63,4,50,15.75,178557,0
beauty_salon,paper,94,4,50,23.5,178557,0.1
beauty_salon,metal,45,4,50,11.25,178557,0
beauty_salon,cigarette,25,4,50,6.25,178557,0
beauty_salon,bottle,18,4,50,4.5,178557,0
beauty_salon,candy,39,4,50,9.75,178557,0
beauty_salon,piece,103,4,50,25.75,178557,0.1
beauty_salon,firework,2,4,50,0.5,178557,0
beauty_salon,bag,32,4,50,8,178557,0
beauty_salon,energydrink,17,4,50,4.25,178557,0
beauty_salon,beer,26,4,50,6.5,178557,0
beauty_salon,aluminum,22,4,50,5.5,178557,0
beauty_salon,knetterbal,4,4,50,1,178557,0
beauty_salon,redbull,5,4,50,1.25,178557,0
beauty_salon,cup,13,4,50,3.25,178557,0
beauty_salon,mcdonalds,4,4,50,1,178557,0
beauty_salon,drink,2,4,50,0.5,178557,0
beauty_salon,antaflu,10,4,50,2.5,178557,0
book_store,all,2615,12,50,217.92,178557,1.5
book_store,plastic,1197,12,50,99.75,178557,0.7
book_store,can,244,12,50,20.33,178557,0.1
book_store,wrapper,351,12,50,29.25,178557,0.2
book_store,paper,393,12,50,32.75,178557,0.2
book_store,metal,180,12,50,15,178557,0.1
book_store,cigarette,137,12,50,11.42,178557,0.1
book_store,bottle,100,12,50,8.33,178557,0.1
book_store,candy,182,12,50,15.17,178557,0.1
book_store,piece,298,12,50,24.83,178557,0.2
book_store,firework,86,12,50,7.17,178557,0
book_store,bag,103,12,50,8.58,178557,0.1
book_store,energydrink,81,12,50,6.75,178557,0
book_store,beer,65,12,50,5.42,178557,0
book_store,aluminum,103,12,50,8.58,178557,0.1
book_store,knetterbal,72,12,50,6,178557,0
book_store,redbull,47,12,50,3.92,178557,0
book_store,cup,73,12,50,6.08,178557,0
book_store,mcdonalds,36,12,50,3,178557,0
book_store,drink,27,12,50,2.25,178557,0
book_store,antaflu,80,12,50,6.67,178557,0
bus_station,all,2951,5,50,590.2,178557,1.7
bus_station,plastic,1728,5,50,345.6,178557,1
bus_station,can,364,5,50,72.8,178557,0.2
bus_station,wrapper,325,5,50,65,178557,0.2
bus_station,paper,184,5,50,36.8,178557,0.1
bus_station,metal,350,5,50,70,178557,0.2
bus_station,cigarette,220,5,50,44,178557,0.1
bus_station,bottle,142,5,50,28.4,178557,0.1
bus_station,candy,163,5,50,32.6,178557,0.1
bus_station,piece,172,5,50,34.4,178557,0.1
bus_station,firework,829,5,50,165.8,178557,0.5
bus_station,bag,106,5,50,21.2,178557,0.1
bus_station,energydrink,166,5,50,33.2,178557,0.1
bus_station,beer,117,5,50,23.4,178557,0.1
bus_station,aluminum,44,5,50,8.8,178557,0
bus_station,knetterbal,644,5,50,128.8,178557,0.4
bus_station,redbull,69,5,50,13.8,178557,0
bus_station,cup,37,5,50,7.4,178557,0
bus_station,mcdonalds,28,5,50,5.6,178557,0
bus_station,drink,15,5,50,3,178557,0
bus_station,antaflu,94,5,50,18.8,178557,0.1
cafe,all,6330,24,50,263.75,178557,3.5
cafe,plastic,2753,24,50,114.71,178557,1.5
cafe,can,721,24,50,30.04,178557,0.4
cafe,wrapper,876,24,50,36.5,178557,0.5
cafe,paper,810,24,50,33.75,178557,0.5
cafe,metal,675,24,50,28.12,178557,0.4
cafe,cigarette,626,24,50,26.08,178557,0.4
cafe,bottle,321,24,50,13.38,178557,0.2
cafe,candy,438,24,50,18.25,178557,0.2
cafe,piece,788,24,50,32.83,178557,0.4
cafe,firework,135,24,50,5.62,178557,0.1
cafe,bag,247,24,50,10.29,178557,0.1
cafe,energydrink,305,24,50,12.71,178557,0.2
cafe,beer,247,24,50,10.29,178557,0.1
cafe,aluminum,141,24,50,5.88,178557,0.1
cafe,knetterbal,110,24,50,4.58,178557,0.1
cafe,redbull,167,24,50,6.96,178557,0.1
cafe,cup,173,24,50,7.21,178557,0.1
cafe,mcdonalds,79,24,50,3.29,178557,0
cafe,drink,37,24,50,1.54,178557,0
cafe,antaflu,182,24,50,7.58,178557,0.1
department_store,all,1017,4,50,254.25,178557,0.6
department_store,plastic,515,4,50,128.75,178557,0.3
department_store,can,131,4,50,32.75,178557,0.1
department_store,wrapper,132,4,50,33,178557,0.1
department_store,paper,146,4,50,36.5,178557,0.1
department_store,metal,124,4,50,31,178557,0.1
department_store,cigarette,68,4,50,17,178557,0
department_store,bottle,75,4,50,18.75,178557,0
department_store,candy,61,4,50,15.25,178557,0
department_store,piece,74,4,50,18.5,178557,0
department_store,firework,86,4,50,21.5,178557,0
department_store,bag,35,4,50,8.75,178557,0
department_store,energydrink,71,4,50,17.75,178557,0
department_store,beer,37,4,50,9.25,178557,0
department_store,aluminum,20,4,50,5,178557,0
department_store,knetterbal,83,4,50,20.75,178557,0
department_store,redbull,45,4,50,11.25,178557,0
department_store,cup,30,4,50,7.5,178557,0
department_store,mcdonalds,26,4,50,6.5,178557,0
department_store,drink,4,4,50,1,178557,0
department_store,antaflu,31,4,50,7.75,178557,0
gas_station,all,2203,16,50,137.69,178557,1.2
gas_station,plastic,1079,16,50,67.44,178557,0.6
gas_station,can,272,16,50,17,178557,0.2
gas_station,wrapper,441,16,50,27.56,178557,0.2
gas_station,paper,322,16,50,20.12,178557,0.2
gas_station,metal,236,16,50,14.75,178557,0.1
gas_station,cigarette,153,16,50,9.56,178557,0.1
gas_station,bottle,81,16,50,5.06,178557,0
gas_station,candy,156,16,50,9.75,178557,0.1
gas_station,piece,281,16,50,17.56,178557,0.2
gas_station,firework,30,16,50,1.88,178557,0
gas_station,bag,156,16,50,9.75,178557,0.1
gas_station,energydrink,93,16,50,5.81,178557,0.1
gas_station,beer,88,16,50,5.5,178557,0
gas_station,aluminum,50,16,50,3.12,178557,0
gas_station,knetterbal,13,16,50,0.81,178557,0
gas_station,redbull,60,16,50,3.75,178557,0
gas_station,cup,45,16,50,2.81,178557,0
gas_station,mcdonalds,29,16,50,1.81,178557,0
gas_station,drink,14,16,50,0.88,178557,0
gas_station,antaflu,55,16,50,3.44,178557,0
grocery_or_supermarket,all,8949,34,50,263.21,178557,5
grocery_or_supermarket,plastic,3865,34,50,113.68,178557,2.2
grocery_or_supermarket,can,1027,34,50,30.21,178557,0.6
grocery_or_supermarket,wrapper,1050,34,50,30.88,178557,0.6
grocery_or_supermarket,paper,1055,34,50,31.03,178557,0.6
grocery_or_supermarket,metal,923,34,50,27.15,178557,0.5
grocery_or_supermarket,cigarette,904,34,50,26.59,178557,0.5
grocery_or_supermarket,bottle,378,34,50,11.12,178557,0.2
grocery_or_supermarket,candy,498,34,50,14.65,178557,0.3
grocery_or_supermarket,piece,811,34,50,23.85,178557,0.5
grocery_or_supermarket,firework,483,34,50,14.21,178557,0.3
grocery_or_supermarket,bag,505,34,50,14.85,178557,0.3
grocery_or_supermarket,energydrink,434,34,50,12.76,178557,0.2
grocery_or_supermarket,beer,324,34,50,9.53,178557,0.2
grocery_or_supermarket,aluminum,201,34,50,5.91,178557,0.1
grocery_or_supermarket,knetterbal,401,34,50,11.79,178557,0.2
grocery_or_supermarket,redbull,223,34,50,6.56,178557,0.1
grocery_or_supermarket,cup,131,34,50,3.85,178557,0.1
grocery_or_supermarket,mcdonalds,113,34,50,3.32,178557,0.1
grocery_or_supermarket,drink,58,34,50,1.71,178557,0
grocery_or_supermarket,antaflu,215,34,50,6.32,178557,0.1
gym,all,2045,14,50,146.07,178557,1.1
gym,plastic,1080,14,50,77.14,178557,0.6
gym,can,208,14,50,14.86,178557,0.1
gym,wrapper,380,14,50,27.14,178557,0.2
gym,paper,289,14,50,20.64,178557,0.2
gym,metal,199,14,50,14.21,178557,0.1
gym,cigarette,88,14,50,6.29,178557,0
gym,bottle,84,14,50,6,178557,0
gym,candy,221,14,50,15.79,178557,0.1
gym,piece,231,14,50,16.5,178557,0.1
gym,firework,49,14,50,3.5,178557,0
gym,bag,130,14,50,9.29,178557,0.1
gym,energydrink,85,14,50,6.07,178557,0
gym,beer,64,14,50,4.57,178557,0
gym,aluminum,41,14,50,2.93,178557,0
gym,knetterbal,33,14,50,2.36,178557,0
gym,redbull,50,14,50,3.57,178557,0
gym,cup,43,14,50,3.07,178557,0
gym,mcdonalds,32,14,50,2.29,178557,0
gym,drink,9,14,50,0.64,178557,0
gym,antaflu,72,14,50,5.14,178557,0
home_goods_store,all,13287,219,50,60.67,178557,7.4
home_goods_store,plastic,6007,219,50,27.43,178557,3.4
home_goods_store,can,1542,219,50,7.04,178557,0.9
home_goods_store,wrapper,1814,219,50,8.28,178557,1
home_goods_store,paper,1823,219,50,8.32,178557,1
home_goods_store,metal,1434,219,50,6.55,178557,0.8
home_goods_store,cigarette,1182,219,50,5.4,178557,0.7
home_goods_store,bottle,651,219,50,2.97,178557,0.4
home_goods_store,candy,879,219,50,4.01,178557,0.5
home_goods_store,piece,1730,219,50,7.9,178557,1
home_goods_store,firework,276,219,50,1.26,178557,0.2
home_goods_store,bag,600,219,50,2.74,178557,0.3
home_goods_store,energydrink,652,219,50,2.98,178557,0.4
home_goods_store,beer,513,219,50,2.34,178557,0.3
home_goods_store,aluminum,290,219,50,1.32,178557,0.2
home_goods_store,knetterbal,190,219,50,0.87,178557,0.1
home_goods_store,redbull,349,219,50,1.59,178557,0.2
home_goods_store,cup,316,219,50,1.44,178557,0.2
home_goods_store,mcdonalds,244,219,50,1.11,178557,0.1
home_goods_store,drink,120,219,50,0.55,178557,0.1
home_goods_store,antaflu,332,219,50,1.52,178557,0.2
liquor_store,all,2986,12,50,248.83,178557,1.7
liquor_store,plastic,1325,12,50,110.42,178557,0.7
liquor_store,can,361,12,50,30.08,178557,0.2
liquor_store,wrapper,444,12,50,37,178557,0.2
liquor_store,paper,337,12,50,28.08,178557,0.2
liquor_store,metal,311,12,50,25.92,178557,0.2
liquor_store,cigarette,589,12,50,49.08,178557,0.3
liquor_store,bottle,135,12,50,11.25,178557,0.1
liquor_store,candy,196,12,50,16.33,178557,0.1
liquor_store,piece,306,12,50,25.5,178557,0.2
liquor_store,firework,43,12,50,3.58,178557,0
liquor_store,bag,109,12,50,9.08,178557,0.1
liquor_store,energydrink,134,12,50,11.17,178557,0.1
liquor_store,beer,130,12,50,10.83,178557,0.1
liquor_store,aluminum,110,12,50,9.17,178557,0.1
liquor_store,knetterbal,28,12,50,2.33,178557,0
liquor_store,redbull,82,12,50,6.83,178557,0
liquor_store,cup,60,12,50,5,178557,0
liquor_store,mcdonalds,29,12,50,2.42,178557,0
liquor_store,drink,21,12,50,1.75,178557,0
liquor_store,antaflu,93,12,50,7.75,178557,0.1
meal_delivery,all,2097,16,50,131.06,178557,1.2
meal_delivery,plastic,991,16,50,61.94,178557,0.6
meal_delivery,can,241,16,50,15.06,178557,0.1
meal_delivery,wrapper,346,16,50,21.62,178557,0.2
meal_delivery,paper,420,16,50,26.25,178557,0.2
meal_delivery,metal,247,16,50,15.44,178557,0.1
meal_delivery,cigarette,116,16,50,7.25,178557,0.1
meal_delivery,bottle,102,16,50,6.38,178557,0.1
meal_delivery,candy,212,16,50,13.25,178557,0.1
meal_delivery,piece,389,16,50,24.31,178557,0.2
meal_delivery,firework,27,16,50,1.69,178557,0
meal_delivery,bag,73,16,50,4.56,178557,0
meal_delivery,energydrink,104,16,50,6.5,178557,0.1
meal_delivery,beer,91,16,50,5.69,178557,0.1
meal_delivery,aluminum,44,16,50,2.75,178557,0
meal_delivery,knetterbal,22,16,50,1.38,178557,0
meal_delivery,redbull,54,16,50,3.38,178557,0
meal_delivery,cup,56,16,50,3.5,178557,0
meal_delivery,mcdonalds,23,16,50,1.44,178557,0
meal_delivery,drink,17,16,50,1.06,178557,0
meal_delivery,antaflu,81,16,50,5.06,178557,0
meal_takeaway,all,5072,18,50,281.78,178557,2.8
meal_takeaway,plastic,2377,18,50,132.06,178557,1.3
meal_takeaway,can,548,18,50,30.44,178557,0.3
meal_takeaway,wrapper,572,18,50,31.78,178557,0.3
meal_takeaway,paper,539,18,50,29.94,178557,0.3
meal_takeaway,metal,565,18,50,31.39,178557,0.3
meal_takeaway,cigarette,608,18,50,33.78,178557,0.3
meal_takeaway,bottle,266,18,50,14.78,178557,0.1
meal_takeaway,candy,313,18,50,17.39,178557,0.2
meal_takeaway,piece,563,18,50,31.28,178557,0.3
meal_takeaway,firework,128,18,50,7.11,178557,0.1
meal_takeaway,bag,184,18,50,10.22,178557,0.1
meal_takeaway,energydrink,263,18,50,14.61,178557,0.1
meal_takeaway,beer,150,18,50,8.33,178557,0.1
meal_takeaway,aluminum,84,18,50,4.67,178557,0
meal_takeaway,knetterbal,113,18,50,6.28,178557,0.1
meal_takeaway,redbull,129,18,50,7.17,178557,0.1
meal_takeaway,cup,95,18,50,5.28,178557,0.1
meal_takeaway,mcdonalds,469,18,50,26.06,178557,0.3
meal_takeaway,drink,34,18,50,1.89,178557,0
meal_takeaway,antaflu,125,18,50,6.94,178557,0.1
movie_theater,all,745,4,50,186.25,178557,0.4
movie_theater,plastic,317,4,50,79.25,178557,0.2
movie_theater,can,17,4,50,4.25,178557,0
movie_theater,wrapper,34,4,50,8.5,178557,0
movie_theater,paper,23,4,50,5.75,178557,0
movie_theater,metal,14,4,50,3.5,178557,0
movie_theater,cigarette,293,4,50,73.25,178557,0.2
movie_theater,candy,30,4,50,7.5,178557,0
movie_theater,piece,18,4,50,4.5,178557,0
movie_theater,firework,274,4,50,68.5,178557,0.2
movie_theater,bag,8,4,50,2,178557,0
movie_theater,energydrink,6,4,50,1.5,178557,0
movie_theater,beer,2,4,50,0.5,178557,0
movie_theater,aluminum,2,4,50,0.5,178557,0
movie_theater,knetterbal,231,4,50,57.75,178557,0.1
movie_theater,redbull,2,4,50,0.5,178557,0
movie_theater,cup,2,4,50,0.5,178557,0
movie_theater,mcdonalds,3,4,50,0.75,178557,0
movie_theater,antaflu,19,4,50,4.75,178557,0
night_club,all,2457,5,50,491.4,178557,1.4
night_club,plastic,1058,5,50,211.6,178557,0.6
night_club,can,476,5,50,95.2,178557,0.3
night_club,wrapper,278,5,50,55.6,178557,0.2
night_club,paper,274,5,50,54.8,178557,0.2
night_club,metal,465,5,50,93,178557,0.3
night_club,cigarette,117,5,50,23.4,178557,0.1
night_club,bottle,202,5,50,40.4,178557,0.1
night_club,candy,178,5,50,35.6,178557,0.1
night_club,piece,377,5,50,75.4,178557,0.2
night_club,firework,104,5,50,20.8,178557,0.1
night_club,bag,63,5,50,12.6,178557,0
night_club,energydrink,241,5,50,48.2,178557,0.1
night_club,beer,127,5,50,25.4,178557,0.1
night_club,aluminum,38,5,50,7.6,178557,0
night_club,knetterbal,94,5,50,18.8,178557,0.1
night_club,redbull,124,5,50,24.8,178557,0.1
night_club,cup,61,5,50,12.2,178557,0
night_club,mcdonalds,41,5,50,8.2,178557,0
night_club,drink,11,5,50,2.2,178557,0
night_club,antaflu,71,5,50,14.2,178557,0
park,all,4337,33,50,131.42,178557,2.4
park,plastic,1850,33,50,56.06,178557,1
park,can,490,33,50,14.85,178557,0.3
park,wrapper,566,33,50,17.15,178557,0.3
park,paper,375,33,50,11.36,178557,0.2
park,metal,501,33,50,15.18,178557,0.3
park,cigarette,826,33,50,25.03,178557,0.5
park,bottle,170,33,50,5.15,178557,0.1
park,candy,246,33,50,7.45,178557,0.1
park,piece,372,33,50,11.27,178557,0.2
park,firework,231,33,50,7,178557,0.1
park,bag,200,33,50,6.06,178557,0.1
park,energydrink,184,33,50,5.58,178557,0.1
park,beer,241,33,50,7.3,178557,0.1
park,aluminum,64,33,50,1.94,178557,0
park,knetterbal,214,33,50,6.48,178557,0.1
park,redbull,79,33,50,2.39,178557,0
park,cup,61,33,50,1.85,178557,0
park,mcdonalds,56,33,50,1.7,178557,0
park,drink,12,33,50,0.36,178557,0
park,antaflu,95,33,50,2.88,178557,0.1
parking,all,12098,38,50,318.37,178557,6.8
parking,plastic,6452,38,50,169.79,178557,3.6
parking,can,1239,38,50,32.61,178557,0.7
parking,wrapper,1304,38,50,34.32,178557,0.7
parking,paper,1088,38,50,28.63,178557,0.6
parking,metal,1131,38,50,29.76,178557,0.6
parking,cigarette,1284,38,50,33.79,178557,0.7
parking,bottle,560,38,50,14.74,178557,0.3
parking,candy,654,38,50,17.21,178557,0.4
parking,piece,910,38,50,23.95,178557,0.5
parking,firework,925,38,50,24.34,178557,0.5
parking,bag,478,38,50,12.58,178557,0.3
parking,energydrink,549,38,50,14.45,178557,0.3
parking,beer,385,38,50,10.13,178557,0.2
parking,aluminum,188,38,50,4.95,178557,0.1
parking,knetterbal,803,38,50,21.13,178557,0.4
parking,redbull,315,38,50,8.29,178557,0.2
parking,cup,290,38,50,7.63,178557,0.2
parking,mcdonalds,1655,38,50,43.55,178557,0.9
parking,drink,95,38,50,2.5,178557,0.1
parking,antaflu,275,38,50,7.24,178557,0.2
pharmacy,all,2162,12,50,180.17,178557,1.2
pharmacy,plastic,1004,12,50,83.67,178557,0.6
pharmacy,can,251,12,50,20.92,178557,0.1
pharmacy,wrapper,346,12,50,28.83,178557,0.2
pharmacy,paper,297,12,50,24.75,178557,0.2
pharmacy,metal,249,12,50,20.75,178557,0.1
pharmacy,cigarette,228,12,50,19,178557,0.1
pharmacy,bottle,102,12,50,8.5,178557,0.1
pharmacy,candy,185,12,50,15.42,178557,0.1
pharmacy,piece,252,12,50,21,178557,0.1
pharmacy,firework,49,12,50,4.08,178557,0
pharmacy,bag,97,12,50,8.08,178557,0.1
pharmacy,energydrink,134,12,50,11.17,178557,0.1
pharmacy,beer,65,12,50,5.42,178557,0
pharmacy,aluminum,37,12,50,3.08,178557,0
pharmacy,knetterbal,30,12,50,2.5,178557,0
pharmacy,redbull,63,12,50,5.25,178557,0
pharmacy,cup,43,12,50,3.58,178557,0
pharmacy,mcdonalds,34,12,50,2.83,178557,0
pharmacy,drink,24,12,50,2,178557,0
pharmacy,antaflu,89,12,50,7.42,178557,0
place_of_worship,all,2048,19,50,107.79,178557,1.1
place_of_worship,plastic,1044,19,50,54.95,178557,0.6
place_of_worship,can,161,19,50,8.47,178557,0.1
place_of_worship,wrapper,340,19,50,17.89,178557,0.2
place_of_worship,paper,303,19,50,15.95,178557,0.2
place_of_worship,metal,157,19,50,8.26,178557,0.1
place_of_worship,cigarette,138,19,50,7.26,178557,0.1
place_of_worship,bottle,79,19,50,4.16,178557,0
place_of_worship,candy,187,19,50,9.84,178557,0.1
place_of_worship,piece,312,19,50,16.42,178557,0.2
place_of_worship,firework,54,19,50,2.84,178557,0
place_of_worship,bag,106,19,50,5.58,178557,0.1
place_of_worship,energydrink,88,19,50,4.63,178557,0
place_of_worship,beer,36,19,50,1.89,178557,0
place_of_worship,aluminum,42,19,50,2.21,178557,0
place_of_worship,knetterbal,38,19,50,2,178557,0
place_of_worship,redbull,42,19,50,2.21,178557,0
place_of_worship,cup,44,19,50,2.32,178557,0
place_of_worship,mcdonalds,28,19,50,1.47,178557,0
place_of_worship,drink,11,19,50,0.58,178557,0
place_of_worship,antaflu,59,19,50,3.11,178557,0
restaurant,all,18161,128,50,141.88,178557,10.2
restaurant,plastic,8594,128,50,67.14,178557,4.8
restaurant,can,2073,128,50,16.2,178557,1.2
restaurant,wrapper,2325,128,50,18.16,178557,1.3
restaurant,paper,2259,128,50,17.65,178557,1.3
restaurant,metal,1982,128,50,15.48,178557,1.1
restaurant,cigarette,1344,128,50,10.5,178557,0.8
restaurant,bottle,930,128,50,7.27,178557,0.5
restaurant,candy,1195,128,50,9.34,178557,0.7
restaurant,piece,2106,128,50,16.45,178557,1.2
restaurant,firework,601,128,50,4.7,178557,0.3
restaurant,bag,731,128,50,5.71,178557,0.4
restaurant,energydrink,895,128,50,6.99,178557,0.5
restaurant,beer,633,128,50,4.95,178557,0.4
restaurant,aluminum,399,128,50,3.12,178557,0.2
restaurant,knetterbal,516,128,50,4.03,178557,0.3
restaurant,redbull,459,128,50,3.59,178557,0.3
restaurant,cup,488,128,50,3.81,178557,0.3
restaurant,mcdonalds,1132,128,50,8.84,178557,0.6
restaurant,drink,133,128,50,1.04,178557,0.1
restaurant,antaflu,494,128,50,3.86,178557,0.3
school,all,2718,22,50,123.55,178557,1.5
school,plastic,1302,22,50,59.18,178557,0.7
school,can,182,22,50,8.27,178557,0.1
school,wrapper,364,22,50,16.55,178557,0.2
school,paper,204,22,50,9.27,178557,0.1
school,metal,162,22,50,7.36,178557,0.1
school,cigarette,451,22,50,20.5,178557,0.3
school,bottle,105,22,50,4.77,178557,0.1
school,candy,199,22,50,9.05,178557,0.1
school,piece,185,22,50,8.41,178557,0.1
school,firework,306,22,50,13.91,178557,0.2
school,bag,103,22,50,4.68,178557,0.1
school,energydrink,90,22,50,4.09,178557,0.1
school,beer,53,22,50,2.41,178557,0
school,aluminum,46,22,50,2.09,178557,0
school,knetterbal,238,22,50,10.82,178557,0.1
school,redbull,38,22,50,1.73,178557,0
school,cup,31,22,50,1.41,178557,0
school,mcdonalds,23,22,50,1.05,178557,0
school,drink,17,22,50,0.77,178557,0
school,antaflu,107,22,50,4.86,178557,0.1
shopping_mall,all,4068,14,50,290.57,178557,2.3
shopping_mall,plastic,1898,14,50,135.57,178557,1.1
shopping_mall,can,498,14,50,35.57,178557,0.3
shopping_mall,wrapper,660,14,50,47.14,178557,0.4
shopping_mall,paper,570,14,50,40.71,178557,0.3
shopping_mall,metal,486,14,50,34.71,178557,0.3
shopping_mall,cigarette,219,14,50,15.64,178557,0.1
shopping_mall,bottle,194,14,50,13.86,178557,0.1
shopping_mall,candy,278,14,50,19.86,178557,0.2
shopping_mall,piece,523,14,50,37.36,178557,0.3
shopping_mall,firework,113,14,50,8.07,178557,0.1
